depId, depCount
com.jayway.forest:forest-samples-bank-domain, 1
org.jbundle.app.test:org.jbundle.model.app.test, 4
rhino:js, 952
${project.groupId}:orbisgis-view, 1
org.apache.whirr:whirr-core, 1
com.getbase.android.db:library, 1
es.ucm.fdi.grasia.faerie.thirdparty:ubiksimosgi, 1
com.opentable.components:otj-config-guice, 1
org.ops4j.pax.jpa:pax-jpa, 2
com.nextapp:echo3-filetransfer-webcontainer, 2
org.eclipse.ecf.presence:ui, 1
org.commonjava.aprox:aprox-model-core-java, 40
${project.groupId}:signer-service-core-bc-composite-types, 1
org.apache.openejb:openejb-tomcat-loader, 1
org.apache.jackrabbit:oak-lucene, 1
com.github.seratch:skinny-common_2.10, 5
org.apache.jclouds.provider:cloudfiles-us, 2
net.sf.lucis:lucis-core, 7
org.brightify.torch:torch-bridge, 3
org.apache.jclouds.provider:cloudfiles-uk, 2
org.mortbay.jetty:jetty-security, 2
no.tornado.brap:brap-spring, 1
org.jboss.metadata:jboss-metadata, 39
com.razie:scripster-bootcp_2.8.1, 2
li.rudin.jjst:jjst-core, 2
${project.groupId}:scale4j-persistent, 1
play:play-test_2.9.1, 1
org.jodd:jodd-bean, 16
de.erichseifert:gral, 4
li.rudin.mavenjs:signals, 3
org.jboss.cluster:jboss-ha-server-cache-jbc, 6
com.esotericsoftware:jsonbeans, 2
org.apache.james:apache-standard-mailets, 2
${project.groupId}:truevfs-ext-insight, 1
net.sourceforge.jwebunit:jwebunit-htmlunit-plugin, 3
${project.groupId}:sched-assist-spi-relationships, 1
com.haulmont.yarg:yarg-api, 1
net.sourceforge.owlapi:owlapi-distribution, 11
${project.groupId}:iFeed-core-bc-composite-schema, 1
org.jibx.schema.org.opentravel._2014B:org.jibx.schema.org.opentravel._2014B.base.profilehotelres, 9
sk.seges.acris:acris-recorder-server-common, 1
org.fxmisc.richtext:richtextfx, 1
org.eclipse.tycho:sisu-equinox-launching, 2
org.deephacks.tools4j:tools4j-config-api-admin, 7
org.codehaus.groovy:groovy-jsr223, 3
org.jbpm:jbpm-console-ng-human-tasks-forms-api, 7
${project.groupId}:score-queue-api, 1
${project.groupId}:automata-util, 1
org.andromda.repositories:andromda-repository-mdr-uml14, 2
com.atomikos:transactions-jdbc-deprecated, 1
org.scalaz:scalaz-effect_2.11.0-M8, 11
ca.carleton.gcrc:nunaliit2-multimedia, 5
org.scalaz:scalaz-effect_2.11.0-M7, 11
doxia:doxia-core, 1
sk.seges.sesam:sesam-remote-openmq, 1
org.guvnor:guvnor-m2repo-editor-client, 6
${project.groupId}:org.robokind.impl.messaging, 7
org.maltparser:maltparser, 1
org.objectweb.fractal.fraclet.java:fractaladl-spoonlet, 6
it.tidalwave.bluebill:it-tidalwave-observation-simple-rdf, 3
com.etsy.android.grid:library, 1
geronimo:geronimo-spring-builder, 1
net.caladesiframework:caladesi-field_2.10, 2
com.github.fge:json-schema-core, 23
com.ericsson.research.trap.transports:loopback, 3
org.exoplatform.portal:exo.portal.webui.portal, 5
jain:jain-mgcp-ri, 10
org.sonatype.sisu:sisu-xmlrpc-common, 16
org.apache.portals.applications:apa-gems, 1
org.springframework.social:spring-social-facebook, 59
org.scalanlp:jblas, 6
org.cloudgraph:cloudgraph-mapreduce, 1
se.vgregion.commons-util:commons-util-core-bc-composite-svc-camel, 1
com.impetus.kundera.client:kundera-rdbms, 1
org.jclouds.api:elasticstack, 13
org.apache.karaf.jaas:org.apache.karaf.jaas.modules, 108
com.isotrol.impe3:impe3-web-online, 2
org.geoserver:platform, 11
org.scalatra:scalatra-test_2.9.0-1, 1
org.qi4j.core:org.qi4j.core.runtime, 1
org.sonatype.spice:spice-inject-plexus, 1
org.apache.tuscany.sca:tuscany-binding-websocket, 1
org.apache.openejb:openejb-itests-servlets, 2
org.jboss.narayana.arjunacore:arjuna, 24
net.liftweb:lift-common_2.9.1, 64
net.liftweb:lift-common_2.9.2, 49
org.openengsb.framework:org.openengsb.framework.services, 1
${project.groupId}:metamodel, 8
${project.groupId}:ssl-tools, 1
com.foursquare:common-thrift-json, 22
org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.enablement.ibm.db2.luw, 1
net.liftweb:lift-common_2.9.0, 16
uk.co.jhc:sqlest-extractors_2.11, 1
com.stratio.meta:meta-common, 2
ro.fortsoft.pippo:pippo-core, 2
org.jibx.config.3rdparty.org.eclipse:org.eclipse.core.runtime, 7
net.sf.jsptest:jsptest-common, 5
${project.groupId}:corpis-payment-domain-jpa, 1
it.amattioli:authorizate, 3
rubygems:sinatra, 1
org.openfuxml:ofx-util, 5
org.ow2.petals:petals-jbi-ext, 3
com.github.rinde:rinsim-scenario, 6
org.springframework.boot:spring-boot-actuator, 17
com.sappenin.utils.appengine:appengine-utils, 1
org.geomajas:geomajas-client-gwt2-api, 29
org.bouncycastle:bcpkix-jdk14, 7
io.tracee.contextlogger.contextprovider:contextprovider-api, 2
org.jboss.osgi.vfs:jbosgi-vfs30, 2
org.jclouds.provider:trystack-nova, 6
com.google.appengine:appengine-api-1.0-sdk, 82
org.scalaz:scalaz-geo_2.10, 3
cn.dreampie:jfinal-web, 3
org.openengsb.domains.scm:openengsb-domains-scm-implementation, 1
com.cosmicpush:push-server-plugin-twilio, 2
org.ow2.jasmine:deployme-modules-validation, 1
com.tourapp.model:com.tourapp.model.tour.profile, 17
com.evasion:API, 11
org.springframework.roo.wrapping:org.springframework.roo.wrapping.json-simple, 2
com.googlecode:google-api-translate-java, 1
org.ow2.jonas.jpaas.catalog:jpaas-catalog, 4
org.infinispan:infinispan-embedded, 2
exo:exoplatform.services.project-manager.api, 2
com.io7m.jranges:io7m-jranges-core, 1
org.syncope.identityconnectors:framework-internal, 1
org.guvnor:guvnor-structure-client, 5
org.apache.maven:maven-plugin-tools-java, 1
org.eclipse.tycho:org.eclipse.tycho.surefire.osgibooter, 1
org.restlet.jee:org.restlet, 41
net.databinder:unfiltered_2.8.2, 7
net.databinder:unfiltered_2.8.1, 8
net.databinder:unfiltered_2.8.0, 7
${project.groupId}:freedomotic-core, 1
org.wicketstuff:jwicket-ui-sort, 1
org.keycloak:keycloak-authentication-model, 1
net.sf.saxon:saxon-dom, 11
org.sakaiproject.common:sakai-import-content, 1
java3d:j3d-core, 6
info.aduna.commons:aduna-commons-collections, 2
${project.groupId}:opensmpp-charset, 1
${project.groupId}:webmotion-extra-all, 1
nu.zoom:filechooser, 4
com.googlecode.static-ioc:static-ioc-namespace-gwt, 1
org.jboss.security:jbosssx, 13
com.typesafe.play:play-functional_2.11, 75
com.typesafe.play:play-functional_2.10, 94
org.hrodberaht:inject, 1
org.jvnet.ogc:wms-v_1_1_1-schema, 4
org.lwjgl:lwjgl, 2
org.ow2.carol.irmi:irmi, 146
edu.washington.cs.knowitall.stanford-corenlp:stanford-parse-models, 4
it.tidalwave.bluebill:it-tidalwave-bluebill-mobile-android-common, 4
org.isuper:isuper.oauth.core, 1
org.jdtaus.core.logging:jdtaus-core-jdk-logging, 1
org.sonatype.p2.touchpoints:org.sonatype.p2.touchpoint.mixin.jsw, 1
de.sciss:play-json-sealed_2.11, 1
info.archinnov:achilles-core, 2
org.geomajas.plugin:geomajas-plugin-runtimeconfig-gwt, 4
org.apache.struts.xwork:xwork-core, 31
org.jbpm:jbpm-form-modeler-renderer-api, 8
de.sciss:play-json-sealed_2.10, 1
br.com.arsmachina:tapestry-url-rewriter, 1
com.hack23.cia:service.component.agent.api, 2
org.eclipse:draw2d, 50
io.dropwizard.metrics:metrics-jersey2, 1
org.webjars:imagemin-pngquant, 1
org.apache.solr:solr-morphlines-core, 2
net.databinder:dispatch-core_2.9.1-1, 6
com.anrisoftware.resources:resources-getbundle, 45
org.glassfish.jersey.media:jersey-media-json-jettison, 7
org.jboss.resteasy:resteasy-hibernatevalidator-provider, 1
net.jradius:jradius-dictionary, 2
javax.xml.soap:saaj-impl, 2
org.apache.oodt:cas-crawler, 3
org.commonjava.maven.atlas:atlas-driver-neo4j-embedded, 8
com.github.sworisbreathing.sfmf4j:sfmf4j-api, 1
org.coconut.test:coconut-test-framework, 2
org.ow2.jonas.jpaas.util.cloud-desc:environment-template-core, 2
com.palominolabs.salesforce:test-util, 1
org.apache.jclouds.provider:elastichosts-sat-p, 2
li.rudin.mavenjs:mavenjs-api, 3
com.google.code.plsqlmaven:plsql-webapp-deployer, 1
org.uberfire:uberfire-widgets-core-client, 15
com.opencloud:tcktools, 1
sk.seges.sesam:sesam-core-api, 69
com.github.philcali:lmxml-html_2.8.1, 1
com.github.philcali:lmxml-html_2.8.2, 1
org.apache.stanbol:org.apache.stanbol.entityhub.servicesapi, 10
org.mortbay.jetty.toolchain.unix:unix-core, 1
org.jboss.forge.addon:convert-impl, 66
org.apache.isis.runtimes.dflt:webapp, 4
org.mod4j.org.eclipse:help, 7
com.twitter:bijection-json4s_2.9.3, 1
org.apache.empire-db:empire-db-codegen, 1
io.tracee:tracee-core, 12
org.jboss.as:jboss-as-jpa-hibernate4, 1
org.codehaus.redback:redback-xmlrpc-security, 1
${project.groupId}:grizzly-module, 24
org.mule.tools.devkit:mule-devkit-annotations, 1
org.scalacheck:scalacheck_2.9.0-1, 5
org.wildfly.core:wildfly-cli, 42
org.eclipse:org.eclipse.core.runtime, 18
org.apache.npanday:dotnet-registry, 9
net.homeip.yusuke:twitter4j-core, 1
org.junit.contrib:junit-theories, 2
org.apache.servicemix.bundles:org.apache.servicemix.bundles.cglib, 97
org.apache.cxf.services.xkms:cxf-services-xkms-service, 1
org.apache.stratos:org.apache.stratos.manager.stub, 1
servicemix:wsif-j2c, 7
com.snowplowanalytics:scala-maxmind-geoip_2.10, 1
org.vesalainen.lpg:javalpg, 4
com.brienwheeler.lib:lib-db, 4
${project.groupId}:demux-jfx-core, 1
net.sourceforge.owlapi:owlapi-examples, 14
org.ow2.joram:joram-mom-core, 3
com.typesafe.akka:akka-http-core-experimental_2.10, 5
org.jboss.weld.osgi.examples:weld-osgi-calculator-api, 7
com.typesafe.akka:akka-http-core-experimental_2.11, 6
cactus:cactus, 5
com.navercorp.volleyextensions:volley-views, 1
gudosoft.gsqlparser:gsp, 1
org.ow2.weblab.core:extended, 8
${project.groupId}:nos-bootstrap, 1
${project.groupId}:indigo-utils, 1
org.jogamp.gluegen:gluegen-rt-main, 14
org.eclipse.ecf.filetransfer:ui, 1
${pom.groupId}:mobicents-slee-ra-diameter-base-ratype, 2
${project.groupId}:myfaces-widgets, 1
${groupId}:commons-jelly, 1
org.glassfish:javax.annotation, 40
fr.opensagres:org.odftoolkit.odfdom.converter, 2
ch.qos.logback.contrib:logback-mongodb-core, 1
org.ow2.util.maven:maven-merge-properties-plugin, 1
com.twitter:jaqen-ntuple, 1
org.xbean:xbean-server, 7
com.evasion:DAO-API, 7
org.objectweb.petals:petals-jbi-descriptor, 3
org.jboss.jbossts.jts:orbportability, 27
muse:muse-osgi-core, 2
org.kuali.maven.impex:jdbc-support, 2
org.glassfish.main.connectors:connectors-inbound-runtime, 5
org.apache.axiom:axiom-dom, 1
org.apache.jclouds.api:elasticstack, 9
com.aspose:cells, 2
org.cip4.lib.xjdf:xJdfLib, 1
org.ow2.jonas.admin:jonasadmin-flex-modules-swf-committed-transactions, 1
org.tinygroup:org.tinygroup.parser, 42
org.simplex3d:simplex3d-data-format_2.10, 6
org.ow2.xlcloud.xsa:xsa-core-api, 1
org.carewebframework:org.carewebframework.ui.settings, 2
com.vercer.engine.persist:twig-persist, 2
com.nesscomputing.components:ness-integration-testing, 2
com.smardec:license4j, 1
${project.groupId}:io7m-changelog-xom, 1
org.codegist.crest:codegist-crest, 1
excalibur-thread:excalibur-thread-impl, 1
org.kie:kie-ide-home-client, 1
org.jtester:jtester, 12
org.webjars:svgo, 2
${project.groupId}:core-map, 2
org.apache.maven.continuum:continuum-notifier-irc, 3
com.brienwheeler.lib:lib-io, 1
org.objectquery:objectquery, 1
org.scalala:scalala_2.9.1, 2
io.brooklyn:brooklyn-systems-hadoop, 2
com.itranswarp:jsonstream, 1
org.jbundle.util.osgi:org.jbundle.res.docs.styles, 1
com.github.mkolisnyk:generex, 2
im.bci:libtiled-jpurexml, 2
org.apache.james:james-server-lifecycle-spring, 1
net.databinder:dispatch-http_2.11, 2
org.hisrc.jscm:js-codemodel, 2
net.databinder:dispatch-http_2.10, 4
org.jamel.kladr:kladr-search, 1
org.apache.karaf.shell:org.apache.karaf.shell.core, 106
com.goodow.gwt:gwt-elemental, 1
org.apache.tuscany.sca:tuscany-interface, 3
org.jboss.forge.addon:convert-api, 72
io.vertx:vertx-platform, 30
net.java.truecommons:truecommons-annotations, 1
${pom.groupId}:geronimo-webservices, 1
de.knutwalker:rx-redis-scala_2.11, 1
com.projectdarkstar.ext.com.jmonkeyengine:jme-awt, 1
org.glassfish.packager:glassfish-web-management, 1
${project.groupId}:joala-core, 1
net.smartlab.web:smartweb, 2
org.apache.karaf.assemblies.features:standard, 1
org.jboss.weld.servlet:weld-servlet-int, 1
org.codehaus.httpcache4j:httpcache4j-core, 1
org.apache.maven.shared:maven-shared-incremental, 459
net.awired.ajsl:ajsl-core, 8
${project.groupId}:psp-grouper-target, 1
com.atlassian.jira:jira-rest-java-client, 2
org.jetbrains.idea:devkit, 1
${project.groupId}:etomcat6, 1
com.indeed:proctor-common, 1
${project.groupId}:etomcat8, 1
org.jboss.weld.osgi.tests:weld-osgi-cdi-spi, 1
it.tidalwave.northernwind:it-tidalwave-northernwind-core-profiling, 7
net.sourceforge.jtds:jtds, 129
org.analogweb:analogweb-core, 2
com.day.commons:day-commons-text, 1
org.eclipse.jetty:jetty-xml, 802
org.objectledge.ckpackager:ckpackager-library, 1
org.jboss.forge.addon:javaee, 18
org.ops4j.pax.cdi:pax-cdi-web-openwebbeans, 1
com.googlecode.gwtmosaic:gwt-mosaic, 3
net.liftmodules:fobo-twitter-bootstrap_2.6_2.9.2, 1
com.google.code:lucene-gosen-ipadic, 1
net.liftmodules:fobo-twitter-bootstrap_2.6_2.9.1, 1
net.osgiliath.framework:net.osgiliath.features.karaf-features-jpa, 2
org.amebastack.module:ameba-cache-core, 1
net.sf.kdgcommons:kdgcommons, 1
li.rudin.mv:mv-core, 1
org.atmosphere.extensions:atmosphere-gwt-common20, 1
org.apache.ctakes:ctakes-ne-contexts-res, 9
org.glassfish.main.packager:metro, 10
com.fasterxml.jackson:jackson-datatype-json-org, 1
org.codehaus.plexus:plexus-notification, 6
org.rdfhdt:hdt-java-core, 2
de.learnlib:learnlib-drivers-basic, 1
ca.uhn.hapi:hapi-sourcegen, 1
com.google.code:gwt-visualization, 3
org.jvnet.ogc:sld-v_1_0_0-schema, 6
org.apache:xmlsec, 42
com.ning.billing:killbill-beatrix, 1
${project.groupId}:kernel-specs, 4
org.sweble.wikitext:swc-dumpreader, 1
org.jboss.aerogear:aerogear-netty-codec-sockjs, 2
org.qsardb.cargo:rds, 5
org.jibx.schema.org.opentravel._2014B:org.jibx.schema.org.opentravel._2014B.base.pkg, 3
ro.fortsoft.ff2j:ff2j, 1
be.unamur.info:vibes-dsl, 1
org.ow2.kerneos.graniteds-osgi:granite-core, 4
org.eclipse.osgi:org.eclipse.osgi.services, 5
org.jeuron:jeuron-boot, 1
${project.groupId}:documents4j-local, 1
org.apache:ant, 34
org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.enablement.mysql, 1
org.aperteworkflow:xml-utils, 6
org.geomajas.plugin:geomajas-plugin-runtimeconfig-gwt-example-jar, 1
com.github.cwilper.fcrepo-misc:fcrepo-dto-core, 2
com.wordnik:swagger-servlet_2.9.1, 1
org.carewebframework:${org.carewebframework.vista.security.artifact}, 1
${project.groupId}:sesame-repository-manager, 13
org.sakaiproject.search:search-impl, 1
org.eclipse.jst:j2ee, 30
org.sonatype.tycho:tycho-testing-harness, 1
javax.sip:jain-sip-api, 23
org.jboss.forge.furnace.container:simple, 79
org.ow2.orchestra.designer:designer-component, 1
com.github.cwilper.fcrepo-cloudsync:fcrepo-cloudsync-api, 1
com.dbtsai.lbfgs:lbfgs, 31
com.puresoltechnologies.graphs:trees, 1
jboss:jboss-logging-spi, 16
${project.groupId}:api-ldap-extras-codec, 267
${project.groupId}:sakai-calendar-hbm, 1
soot:soot, 1
org.jbehave.web:jbehave-web, 1
org.efaps:maven-slf4jlogger, 1
org.apache.olingo:olingo-odata2-annotation-processor-api-incubating, 2
springframework:spring-beans, 13
org.apache.openwebbeans:openwebbeans, 3
com.vectorprint:VectorPrintConfig, 1
org.keycloak:keycloak-core, 41
org.jboss.as:jboss-as-parent, 1
javax.ws.rs:com.springsource.javax.ws.rs, 1
org.sakaiproject.presence:sakai-presence-api, 2
xerces:xercesSamples, 3
org.apache.wookie:wookie-java-connector, 2
xdoclet:xdoclet-xjavadoc-uc, 1
${project.groupId}:policy, 1
org.apache.servicemix.specs:org.apache.servicemix.specs.jaxws-api-2.2, 4
${project.groupId}:sonar-core, 1
org.apache.servicemix.specs:org.apache.servicemix.specs.jaxws-api-2.1, 2
com.ibm.uk:e4x-utils, 1
org.axonframework.scynapse:scynapse-core_2.11, 1
org.axonframework.scynapse:scynapse-core_2.10, 1
org.jboss.weld.osgi.examples:weld-osgi-web-spain, 1
dalma-lib:commons-javaflow, 4
it.reify:basis-math_2.10, 1
org.sourceprojects.lycia:lycia, 1
de.jiac.micro.platforms.cdc:microjiac-cdc-common, 1
org.opencms.modules:com.alkacon.opencms.v8.flower, 3
org.neo4j:neo4j-consistency-check, 199
org.grails:grails-core, 5
com.arcbees.gquery:tooltip, 1
org.clojure:data.json, 3
com.atlassian.event:atlassian-event, 2
org.uma.jmetal:jmetal-problem, 2
io.fabric8:common-util, 35
net.sf.ingenme:core, 2
${project.groupId}:reef-runtime-local, 2
org.carewebframework:org.carewebframework.common, 60
org.openstreetmap.osmosis:osmosis-apidb, 1
org.atteo.classindex:classindex, 3
org.apache.tomcat.extras:juli, 5
it.reify:basis-math_2.11, 1
com.adobe.blazeds:blazeds-proxy, 1
org.apache.archiva:archiva-maven2-model, 4
org.kie.guvnor:guvnor-commons-ui, 29
mockit:jmockit, 1
com.socrata:soda-consumer-scala_2.9.0-1, 2
org.jvnet.hudson.main:hudson-rest-plugin, 3
org.geomajas:geomajas-face-rest, 1
org.scala-tools.testing:specs_2.8.0.RC7, 1
org.walkmod:walkmod-core, 2
org.ops4j.pax.cdi:pax-cdi-extender, 3
jofc2:jofc2, 2
org.tinygroup:org.tinygroup.context2object, 19
*:commons-logging, 1
org.andromda.maven.plugins:andromda-maven-plugin, 1
ddf.security:ddf-security-common, 1
batik:batik-awt-util, 46
org.jfrog.buildinfo:build-info-client, 3
org.jbpm:jbpm-form-modeler-static-resources, 6
com.googlecode.soundlibs:tritonus-share, 3
com.github.snowdream.android.util:log, 4
org.apache.ace:org.apache.ace.repository.ext, 1
${project.groupId}:cxf-rt-management, 1
org.keycloak.example.demo:product-portal-example, 1
org.atmosphere:atmosphere-gwt-poll, 1
org.apache.archiva:maven2-repository, 2
org.apache.abdera:abdera-extensions-json, 25
org.ow2.joram:a3-common, 8
com.squareup.wire:wire-compiler, 1
com.stratio.meta:meta-core, 1
org.ow2.petals.dsb:dsb-kernel-easierbsmservice, 1
com.android.tools.build:builder, 6
net.simonvt:android-numberpicker, 1
org.apache.lucene:lucene-analyzers-uima, 1
org.apache.continuum:continuum-buildagent-api, 13
${project.parent.groupId}:directmemory-cache, 5
jetty:jasper-compiler, 8
org.kie.guvnor:guvnor-test-scenario-editor-api, 3
org.apache.cassandra:cassandra-clientutil, 5
com.maxifier.mxcache:mxcache-guava-integration, 1
com.google.gwt.google-apis:gwt-language, 1
org.cometd.java:cometd-java-websocket-javax-server, 2
org.apache.maven.archiva:archiva-webapp, 2
org.jboss.soa.bpel:riftsaw-utils, 1
com.novus:unfinagled-core_2.10, 2
org.sikuli:sikuli-core, 4
org.apache.karaf.cellar:org.apache.karaf.cellar.config, 1
org.webjars:jslint, 2
com.fifesoft:rstaui, 2
org.keycloak:keycloak-connections-mongo, 1
tomcat:tomcat-http, 5
${project.groupId}:jawr-bundle-processor, 1
com.n3twork.storm:maven-shade-clojure-transformer, 2
com.kurento.kmf:kmf-thrift-interface, 2
io.fabric8.examples.fabric-camel-dosgi:camel-route, 1
org.springframework.batch:spring-batch-core, 104
taglibrarydoc:taglibrarydoc, 1
org.ow2.util.bundles:mule-1.4.4, 1
org.jboss.forge.addon:addons, 2
tv.cntt:glokka_2.11, 2
tv.cntt:glokka_2.10, 2
org.codehaus.sonar:sonar-colorizer, 32
de.sciss:lucreevent-artifact_2.11, 5
de.sciss:lucreevent-artifact_2.10, 7
org.mortbay.jetty.testwars:dummy-java16-lib, 2
${project.groupId}:taglib-xml-writer, 2
org.apache.maven:maven-settings-builder, 8365
org.dishevelled:dsh-matrix-io, 1
com.github.japgolly.fork.monocle:monocle-core_sjs0.5_2.10, 1
${project.groupId}:no-application-library, 1
com.github.japgolly.fork.monocle:monocle-core_sjs0.5_2.11, 2
net.sourceforge.jadex:jadex-rules-eca, 35
org.ow2.util.event:event-impl, 22
org.apache.spark:spark-streaming-zeromq_${scala.binary.version}, 1
org.mockftpserver:MockFtpServer, 2
org.kie.commons:kieora-api, 4
org.wildfly.core:wildfly-domain-management, 43
fr.opensagres:fr.opensagres.xdocreport.document.pptx, 1
com.googlecode.scalaz:scalaz-http_2.8.0, 1
com.github.wayis.framework:javaee6-extensions, 1
${project.groupId}:jboss-as-ee, 7
jini:jsk-lib, 29
org.apache.felix.gogo:org.apache.felix.gogo.commands, 33
org.apache.maven.plugin-tools:maven-plugin-tools-java, 2
org.securegraph:securegraph-core, 7
${project.groupId}:org.mechio.impl.animation, 3
org.powerscala:powerscala-event_2.9.2, 14
com.coherentlogic.fred.client:fred-client-db-int, 1
org.jvnet:inflector, 1
eu.fbk.rdfpro:rdfpro-groovy, 1
org.apache.lucene:lucene-analyzers-common, 269
io.fabric8.itests:fabric8-testkit, 1
org.apache.cxf:cxf-rt-transports-jms, 19
org.jboss.arquillian.extension:arquillian-rest-warp-api, 6
org.springframework.boot:spring-boot-starter-test, 3
edu.stanford.ejalbert:BrowserLauncher, 1
com.github.techfreak:wizardpager, 1
org.jbundle.util.jcalendarbutton:org.jbundle.util.jcalendarbutton, 19
org.codehaus.gmaven:gmaven-mojo-support, 1
tl-netty2:tl-netty2, 1
org.apache.hive:hive-service, 35
se.gawell:fakeriak-jar, 1
br.com.digilabs.jqplot:jqplot4java, 3
org.mortbay.jetty:jetty-xbean, 1
com.github.dimovelev:metrics-sampler-extension-base, 1
